"ecom_item_i","mdse_dept_ref_i","week_end_date","ord_line_ord_q","baseprice","offer_price","discount_ratio","max_discount_ratio","circular_flag","tpc_flag","circ_pbo_flag","tpc_pbo_flag","circ_bsgs_flag","tpc_bsgs_flag","circ_gc_flag","tpc_gc_flag","avg_circular_flag","avg_tpc_flag","avg_circ_pbo_flag","avg_tpc_pbo_flag","avg_circ_bsgs_flag","avg_tpc_bsgs_flag","avg_circ_gc_flag","avg_tpc_gc_flag","promo_on_wknd_flag","weeks_since_launch","weeks_till_expiry","active_day_count","easter_flag","thanksgiving_flag","posthanksgiving_flag","halloween_flag","prehalloween_flag","christmas_flag","prechristmas_flag","cincodemayo_flag","fathersday_flag","prefathersday_flag","julyfourth_flag","prejulyfourth_flag","laborday_flag","prelaborday_flag","mothersday_flag","premothersday_flag","newyearsday_flag","prenewyearsday_flag","postnewyearsday_flag","presidentsday_flag","stpatricks_flag","superbowl_flag","presuperbowl_flag","valentines_flag","prevalentines_flag","veteransday_flag","week_ind"
1014588337,790,"2015-02-14",2720,"20.000000","20.000000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.132075471698113
1014588337,790,"2015-02-21",1056,"20.000000","20.000000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.150943396226415
1014588337,790,"2015-02-28",6935,"20.000000","20.000000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169811320754717
1014588337,790,"2015-03-07",609,"20.000000","20.000000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.188679245283019
1014588337,790,"2015-03-14",2518,"20.000000","20.000000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207547169811321
1014588337,790,"2015-03-21",205,"20.000000","20.000000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.226415094339623
1014588337,790,"2015-03-28",510,"20.000000","20.000000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.245283018867925
1014588337,790,"2015-04-04",331,"20.000000","20.000000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.264150943396226
1014588337,790,"2015-04-11",44,"20.000000","20.000000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.283018867924528
1014588337,790,"2015-04-18",1311,"20.000000","20.000000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30188679245283
1014588337,790,"2015-04-25",238,"20.000000","20.000000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.320754716981132
1014588337,790,"2015-05-02",1490,"20.000000","20.000000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.339622641509434
1014588337,790,"2015-05-09",2285,"20.000000","20.000000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.358490566037736
1014588337,790,"2015-05-16",19259,"20.000000","20.000000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.377358490566038
1014588337,790,"2015-05-23",1664,"20.000000","20.000000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39622641509434
1014588337,790,"2015-05-30",728,"20.000000","20.000000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.415094339622642
1014588337,790,"2015-06-06",950,"20.000000","20.000000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.433962264150943
1014588337,790,"2015-06-13",9968,"20.000000","20.000000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.452830188679245
1014588337,790,"2015-06-20",12055,"20.000000","20.000000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.471698113207547
1014588337,790,"2015-06-27",13550,"20.000000","20.000000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.490566037735849
1014588337,790,"2015-07-04",256,"20.000000","20.000000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,7,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.509433962264151
1014588337,790,"2015-07-11",19091,"20.000000","20.000000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.528301886792453
1014588337,790,"2015-07-18",18588,"20.000000","20.000000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.547169811320755
1014588337,790,"2015-07-25",772,"20.000000","20.000000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.566037735849057
1014588337,790,"2015-08-01",353,"20.000000","20.000000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.584905660377358
1014588337,790,"2015-08-08",509,"20.000000","20.000000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.60377358490566
1014588337,790,"2015-08-15",1811,"20.000000","20.000000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.622641509433962
1014588337,790,"2015-08-22",6675,"20.000000","20.000000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.641509433962264
1014588337,790,"2015-08-29",362,"20.000000","20.000000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.660377358490566
1014588337,790,"2015-09-05",392,"20.000000","20.000000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.679245283018868
1014588337,790,"2015-09-12",9818,"20.000000","20.000000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.69811320754717
1014588337,790,"2015-09-19",1329,"20.000000","20.000000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.716981132075472
1014588337,790,"2015-09-26",630,"20.000000","20.000000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.735849056603774
1014588337,790,"2015-10-03",98,"20.000000","20.000000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.754716981132076
1014588337,790,"2015-10-10",5378,"20.000000","20.000000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.773584905660377
1014588337,790,"2015-10-17",1453,"20.000000","20.000000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.792452830188679
1014588337,790,"2015-10-24",39898,"20.000000","20.000000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.811320754716981
1014588337,790,"2015-10-31",5868,"20.000000","20.000000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,7,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.830188679245283
1014588337,790,"2015-11-07",1098,"20.000000","20.000000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.849056603773585
1014588337,790,"2015-11-14",3590,"20.000000","20.000000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.867924528301887
1014588337,790,"2015-11-21",29619,"20.000000","20.000000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.886792452830189
1014588337,790,"2015-11-28",22798,"20.000000","20.000000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.905660377358491
1014588337,790,"2015-12-05",12744,"20.000000","20.000000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.924528301886792
1014588337,790,"2015-12-12",37152,"20.000000","20.000000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.943396226415094
1014588337,790,"2015-12-19",7499,"20.000000","20.000000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.962264150943396
1014588337,790,"2015-12-26",3869,"20.000000","20.000000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,7,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.981132075471698
1014588337,790,"2016-01-02",1010,"20.000000","20.000000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1
1014588337,790,"2016-01-09",654,"20.000000","20.000000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0188679245283019
1014588337,790,"2016-01-16",201,"20.000000","20.000000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0377358490566038
1014588337,790,"2016-01-23",882,"20.000000","20.000000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0566037735849057
1014588337,790,"2016-01-30",17009,"20.000000","20.000000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0754716981132075
1014588337,790,"2016-02-06",408,"20.000000","20.000000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0943396226415094
1014588337,790,"2016-02-13",543,"20.000000","20.000000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.113207547169811
1014588337,790,"2016-02-20",537,"20.000000","20.000000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.132075471698113
1014588337,790,"2016-02-27",235,"20.000000","20.000000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.150943396226415
1014588337,790,"2016-03-05",829,"20.000000","20.000000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169811320754717
1014588337,790,"2016-03-12",7143,"20.000000","20.000000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.188679245283019
1014588337,790,"2016-03-19",553,"20.000000","20.000000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.207547169811321
1014588337,790,"2016-03-26",346,"20.000000","20.000000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.226415094339623
1014588337,790,"2016-04-02",245,"20.000000","20.000000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.245283018867925
1014588337,790,"2016-04-09",525,"20.000000","20.000000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.264150943396226
1014588337,790,"2016-04-16",894,"20.000000","20.000000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.283018867924528
1014588337,790,"2016-04-23",440,"20.000000","20.000000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30188679245283
1014588337,790,"2016-04-30",1201,"20.000000","20.000000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.320754716981132
1014588337,790,"2016-05-07",1386,"20.000000","20.000000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.339622641509434
1014588337,790,"2016-05-14",11455,"20.000000","19.998058",9.71156647567639e-05,0.000679809653296992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.358490566037736
1014588337,790,"2016-05-21",1403,"20.000000","20.000000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.377358490566038
1014588337,790,"2016-05-28",871,"20.000000","20.000000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39622641509434
1014588337,790,"2016-06-04",811,"20.000000","20.000000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.415094339622642
1014588337,790,"2016-06-11",1473,"20.000000","20.000000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.433962264150943
1014588337,790,"2016-06-18",4494,"20.000000","19.993031",0.000348432055749193,0.00243902439024382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.452830188679245
1014588337,790,"2016-06-25",602,"20.000000","20.000000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.471698113207547
1014588337,790,"2016-07-02",256,"20.000000","19.841270",0.00793650793650791,0.0555555555555555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.490566037735849
1014588337,790,"2016-07-09",262,"20.000000","19.652471",0.0173764499389501,0.0884615384615385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,7,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.509433962264151
1014588337,790,"2016-07-16",2671,"20.000000","19.993870",0.000306490862002384,0.000744047619047627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.528301886792453
1014588337,790,"2016-07-23",7200,"20.000000","19.962654",0.00186727923292711,0.00355650857719478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.547169811320755
1014588337,790,"2016-07-30",241,"20.000000","20.000000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.566037735849057
1014588337,790,"2016-08-06",396,"20.000000","19.984180",0.00079100529100522,0.00553703703703707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.584905660377358
1014588337,790,"2016-08-13",270,"20.000000","19.959082",0.00204591836734682,0.01075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.60377358490566
1014588337,790,"2016-08-20",71,"20.000000","20.000000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.622641509433962
1014588337,790,"2016-08-27",1302,"20.000000","19.965598",0.00172010768639002,0.00574778761061943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.641509433962264
1014588337,790,"2016-09-03",303,"20.000000","19.985173",0.000741329129274781,0.00394736842105257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.660377358490566
1014588337,790,"2016-09-10",29914,"20.000000","19.976077",0.00119614183387124,0.0024446169772256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.679245283018868
1014588337,790,"2016-09-17",11959,"20.000000","19.938876",0.00305621693121712,0.0185185185185185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.69811320754717
1014588337,790,"2016-09-24",1521,"20.000000","19.970546",0.00147267854510211,0.00840336134453779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.716981132075472
1014588337,790,"2016-10-01",80,"20.000000","19.857143",0.00714285714285712,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.735849056603774
1014588337,790,"2016-10-08",334,"20.000000","19.962810",0.0018595238095239,0.00690476190476197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.754716981132076
1014588337,790,"2016-10-15",226,"20.000000","20.000000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.773584905660377
1014588337,790,"2016-10-22",16086,"20.000000","19.952022",0.00239891797842713,0.00353712296983755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.792452830188679
1014588337,790,"2016-10-29",776,"20.000000","19.962540",0.00187300959909642,0.00909090909090917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.811320754716981
1014588337,790,"2016-11-05",279,"20.000000","19.977444",0.00112781954887229,0.00789473684210531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,0,7,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.830188679245283
1014588337,790,"2016-11-12",4869,"20.000000","19.932466",0.00337669378343683,0.013673611111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.849056603773585
1014588337,790,"2016-11-19",1582,"20.000000","19.859897",0.00700514257214468,0.0145833333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.867924528301887
1014588337,790,"2016-11-26",16168,"20.000000","19.959671",0.00201647411043098,0.00399999999999992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.886792452830189
1014588337,790,"2016-12-03",5792,"20.000000","19.807368",0.00963161097170922,0.0301500000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.905660377358491
1014588337,790,"2016-12-10",89,"20.000000","19.910454",0.00447732426303844,0.0190555555555555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.924528301886792
1014588337,790,"2016-12-17",36303,"20.000000","19.933333",0.00333334098833937,0.00490843621399169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.943396226415094
1014588337,790,"2016-12-24",617,"20.000000","19.988417",0.000579150579150678,0.00405405405405404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.962264150943396
1014588337,790,"2016-12-31",486,"20.000000","20.000000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.981132075471698
